source,target,weight,shared_repositories
kemaleren,thomasjpfan,1,scikit-learn/scikit-learn
kemaleren,vene,1,scikit-learn/scikit-learn
kemaleren,weilinear,1,scikit-learn/scikit-learn
kennethreitz,keyan,1,pallets/flask
kennethreitz,lepture,1,pallets/flask
kennethreitz,lord63,1,pallets/flask
kennethreitz,methane,1,pallets/flask
kennethreitz,miguelgrinberg,1,pallets/flask
kennethreitz,mitsuhiko,1,pallets/flask
kennethreitz,pgjones,1,pallets/flask
kennethreitz,plaes,1,pallets/flask
kennethreitz,pre-commit-ci[bot],1,pallets/flask
kennethreitz,rduplain,1,pallets/flask
kennethreitz,s3rvac,1,pallets/flask
kennethreitz,tullyrankin,1,pallets/flask
kennethreitz,untitaker,1,pallets/flask
kennethreitz,vtbassmatt,1,pallets/flask
kennethreitz,wgwz,1,pallets/flask
kennethreitz,yuxiaoy1,1,pallets/flask
keyan,lepture,1,pallets/flask
keyan,lord63,1,pallets/flask
keyan,methane,1,pallets/flask
keyan,miguelgrinberg,1,pallets/flask
keyan,mitsuhiko,1,pallets/flask
keyan,pgjones,1,pallets/flask
keyan,plaes,1,pallets/flask
keyan,pre-commit-ci[bot],1,pallets/flask
keyan,rduplain,1,pallets/flask
keyan,s3rvac,1,pallets/flask
keyan,tullyrankin,1,pallets/flask
keyan,untitaker,1,pallets/flask
keyan,vtbassmatt,1,pallets/flask
keyan,wgwz,1,pallets/flask
keyan,yuxiaoy1,1,pallets/flask
kmtracey,loic,1,django/django
kmtracey,malcolmt,1,django/django
kmtracey,mjtamlyn,1,django/django
kmtracey,nessita,1,django/django
kmtracey,ngnpope,1,django/django
kmtracey,ramiro,1,django/django
kmtracey,sarahboyce,1,django/django
kmtracey,sir-sigurd,1,django/django
kmtracey,smithdc1,1,django/django
kmtracey,spookylukey,1,django/django
kmtracey,timgraham,1,django/django
kmtracey,ubernostrum,1,django/django
larsmans,lesteve,1,scikit-learn/scikit-learn
larsmans,lorentzenchr,1,scikit-learn/scikit-learn
larsmans,lucyleeow,1,scikit-learn/scikit-learn
larsmans,mblondel,1,scikit-learn/scikit-learn
larsmans,oddskool,1,scikit-learn/scikit-learn
larsmans,ogrisel,1,scikit-learn/scikit-learn
larsmans,pprett,1,scikit-learn/scikit-learn
larsmans,qinhanmin2014,1,scikit-learn/scikit-learn
larsmans,raghavrv,1,scikit-learn/scikit-learn
larsmans,robertlayton,1,scikit-learn/scikit-learn
larsmans,rth,1,scikit-learn/scikit-learn
larsmans,scikit-learn-bot,1,scikit-learn/scikit-learn
larsmans,thomasjpfan,1,scikit-learn/scikit-learn
larsmans,vene,1,scikit-learn/scikit-learn
larsmans,weilinear,1,scikit-learn/scikit-learn
lepture,lord63,1,pallets/flask
lepture,methane,1,pallets/flask
lepture,miguelgrinberg,1,pallets/flask
lepture,mitsuhiko,1,pallets/flask
lepture,pgjones,1,pallets/flask
lepture,plaes,1,pallets/flask
lepture,pre-commit-ci[bot],1,pallets/flask
lepture,rduplain,1,pallets/flask
lepture,s3rvac,1,pallets/flask
lepture,tullyrankin,1,pallets/flask
lepture,untitaker,1,pallets/flask
lepture,vtbassmatt,1,pallets/flask
lepture,wgwz,1,pallets/flask
lepture,yuxiaoy1,1,pallets/flask
lesteve,lorentzenchr,1,scikit-learn/scikit-learn
lesteve,lucyleeow,1,scikit-learn/scikit-learn
lesteve,mblondel,1,scikit-learn/scikit-learn
lesteve,oddskool,1,scikit-learn/scikit-learn
lesteve,ogrisel,1,scikit-learn/scikit-learn
lesteve,pprett,1,scikit-learn/scikit-learn
lesteve,qinhanmin2014,1,scikit-learn/scikit-learn
lesteve,raghavrv,1,scikit-learn/scikit-learn
lesteve,robertlayton,1,scikit-learn/scikit-learn
lesteve,rth,1,scikit-learn/scikit-learn
lesteve,scikit-learn-bot,1,scikit-learn/scikit-learn
lesteve,thomasjpfan,1,scikit-learn/scikit-learn
lesteve,vene,1,scikit-learn/scikit-learn
lesteve,weilinear,1,scikit-learn/scikit-learn
lithomas1,lukemanley,1,pandas-dev/pandas
lithomas1,mroeschke,1,pandas-dev/pandas
lithomas1,mzeitlin11,1,pandas-dev/pandas
lithomas1,natmokval,1,pandas-dev/pandas
lithomas1,orbitfold,1,pandas-dev/pandas
lithomas1,phofl,1,pandas-dev/pandas
lithomas1,rhshadrach,1,pandas-dev/pandas
lithomas1,simonjayhawkins,1,pandas-dev/pandas
lithomas1,sinhrks,1,pandas-dev/pandas
lithomas1,toobaz,1,pandas-dev/pandas
lithomas1,topper-123,1,pandas-dev/pandas
lithomas1,tuhinsharma121,1,pandas-dev/pandas
lithomas1,twoertwein,1,pandas-dev/pandas
lithomas1,wesm,1,pandas-dev/pandas
loic,malcolmt,1,django/django
loic,mjtamlyn,1,django/django
loic,nessita,1,django/django
loic,ngnpope,1,django/django
loic,ramiro,1,django/django
loic,sarahboyce,1,django/django
loic,sir-sigurd,1,django/django
loic,smithdc1,1,django/django
loic,spookylukey,1,django/django
loic,timgraham,1,django/django
loic,ubernostrum,1,django/django
lord63,methane,1,pallets/flask
lord63,miguelgrinberg,1,pallets/flask
lord63,mitsuhiko,1,pallets/flask
lord63,pgjones,1,pallets/flask
lord63,plaes,1,pallets/flask
lord63,pre-commit-ci[bot],1,pallets/flask
lord63,rduplain,1,pallets/flask
lord63,s3rvac,1,pallets/flask
lord63,tullyrankin,1,pallets/flask
lord63,untitaker,1,pallets/flask
lord63,vtbassmatt,1,pallets/flask
lord63,wgwz,1,pallets/flask
lord63,yuxiaoy1,1,pallets/flask
lorentzenchr,lucyleeow,1,scikit-learn/scikit-learn
lorentzenchr,mblondel,1,scikit-learn/scikit-learn
lorentzenchr,oddskool,1,scikit-learn/scikit-learn
lorentzenchr,ogrisel,1,scikit-learn/scikit-learn
lorentzenchr,pprett,1,scikit-learn/scikit-learn
lorentzenchr,qinhanmin2014,1,scikit-learn/scikit-learn
lorentzenchr,raghavrv,1,scikit-learn/scikit-learn
lorentzenchr,robertlayton,1,scikit-learn/scikit-learn
lorentzenchr,rth,1,scikit-learn/scikit-learn
lorentzenchr,scikit-learn-bot,1,scikit-learn/scikit-learn
lorentzenchr,thomasjpfan,1,scikit-learn/scikit-learn
lorentzenchr,vene,1,scikit-learn/scikit-learn
lorentzenchr,weilinear,1,scikit-learn/scikit-learn
lucyleeow,mblondel,1,scikit-learn/scikit-learn
lucyleeow,oddskool,1,scikit-learn/scikit-learn
lucyleeow,ogrisel,1,scikit-learn/scikit-learn
lucyleeow,pprett,1,scikit-learn/scikit-learn
lucyleeow,qinhanmin2014,1,scikit-learn/scikit-learn
lucyleeow,raghavrv,1,scikit-learn/scikit-learn
lucyleeow,robertlayton,1,scikit-learn/scikit-learn
lucyleeow,rth,1,scikit-learn/scikit-learn
lucyleeow,scikit-learn-bot,1,scikit-learn/scikit-learn
lucyleeow,thomasjpfan,1,scikit-learn/scikit-learn
lucyleeow,vene,1,scikit-learn/scikit-learn
lucyleeow,weilinear,1,scikit-learn/scikit-learn
lukemanley,mroeschke,1,pandas-dev/pandas
lukemanley,mzeitlin11,1,pandas-dev/pandas
lukemanley,natmokval,1,pandas-dev/pandas
lukemanley,orbitfold,1,pandas-dev/pandas
lukemanley,phofl,1,pandas-dev/pandas
lukemanley,rhshadrach,1,pandas-dev/pandas
lukemanley,simonjayhawkins,1,pandas-dev/pandas
lukemanley,sinhrks,1,pandas-dev/pandas
lukemanley,toobaz,1,pandas-dev/pandas
lukemanley,topper-123,1,pandas-dev/pandas
lukemanley,tuhinsharma121,1,pandas-dev/pandas
lukemanley,twoertwein,1,pandas-dev/pandas
lukemanley,wesm,1,pandas-dev/pandas
malcolmt,mjtamlyn,1,django/django
malcolmt,nessita,1,django/django
malcolmt,ngnpope,1,django/django
malcolmt,ramiro,1,django/django
malcolmt,sarahboyce,1,django/django
malcolmt,sir-sigurd,1,django/django
malcolmt,smithdc1,1,django/django
malcolmt,spookylukey,1,django/django
malcolmt,timgraham,1,django/django
malcolmt,ubernostrum,1,django/django
marcelomarkus,mariacamilagl,1,fastapi/fastapi
marcelomarkus,nilslindemann,1,fastapi/fastapi
marcelomarkus,pablocm83,1,fastapi/fastapi
marcelomarkus,pre-commit-ci[bot],1,fastapi/fastapi
marcelomarkus,svlandeg,1,fastapi/fastapi
marcelomarkus,tiangolo,1,fastapi/fastapi
marcelomarkus,tokusumi,1,fastapi/fastapi
marcelomarkus,valentinDruzhinin,1,fastapi/fastapi
marcelomarkus,vishnuvskvkl,1,fastapi/fastapi
marcelomarkus,waynerv,1,fastapi/fastapi
marcelomarkus,xzmeng,1,fastapi/fastapi
marcelomarkus,yychanlee,1,fastapi/fastapi
marcelomarkus,zhaohan-dong,1,fastapi/fastapi
mariacamilagl,nilslindemann,1,fastapi/fastapi
mariacamilagl,pablocm83,1,fastapi/fastapi
mariacamilagl,pre-commit-ci[bot],1,fastapi/fastapi
mariacamilagl,svlandeg,1,fastapi/fastapi
mariacamilagl,tiangolo,1,fastapi/fastapi
mariacamilagl,tokusumi,1,fastapi/fastapi
mariacamilagl,valentinDruzhinin,1,fastapi/fastapi
mariacamilagl,vishnuvskvkl,1,fastapi/fastapi
mariacamilagl,waynerv,1,fastapi/fastapi
mariacamilagl,xzmeng,1,fastapi/fastapi
mariacamilagl,yychanlee,1,fastapi/fastapi
mariacamilagl,zhaohan-dong,1,fastapi/fastapi
mblondel,oddskool,1,scikit-learn/scikit-learn
mblondel,ogrisel,1,scikit-learn/scikit-learn
mblondel,pprett,1,scikit-learn/scikit-learn
mblondel,qinhanmin2014,1,scikit-learn/scikit-learn
mblondel,raghavrv,1,scikit-learn/scikit-learn
mblondel,robertlayton,1,scikit-learn/scikit-learn
mblondel,rth,1,scikit-learn/scikit-learn
mblondel,scikit-learn-bot,1,scikit-learn/scikit-learn
mblondel,thomasjpfan,1,scikit-learn/scikit-learn
mblondel,vene,1,scikit-learn/scikit-learn
mblondel,weilinear,1,scikit-learn/scikit-learn
methane,miguelgrinberg,1,pallets/flask
methane,mitsuhiko,1,pallets/flask
methane,pgjones,1,pallets/flask
methane,plaes,1,pallets/flask
methane,pre-commit-ci[bot],1,pallets/flask
methane,rduplain,1,pallets/flask
methane,s3rvac,1,pallets/flask
methane,tullyrankin,1,pallets/flask
methane,untitaker,1,pallets/flask
methane,vtbassmatt,1,pallets/flask
methane,wgwz,1,pallets/flask
methane,yuxiaoy1,1,pallets/flask
miguelgrinberg,mitsuhiko,1,pallets/flask
miguelgrinberg,pgjones,1,pallets/flask
miguelgrinberg,plaes,1,pallets/flask
miguelgrinberg,pre-commit-ci[bot],1,pallets/flask
miguelgrinberg,rduplain,1,pallets/flask
miguelgrinberg,s3rvac,1,pallets/flask
miguelgrinberg,tullyrankin,1,pallets/flask
miguelgrinberg,untitaker,1,pallets/flask
miguelgrinberg,vtbassmatt,1,pallets/flask
miguelgrinberg,wgwz,1,pallets/flask
miguelgrinberg,yuxiaoy1,1,pallets/flask
mitsuhiko,pgjones,1,pallets/flask
mitsuhiko,plaes,1,pallets/flask
mitsuhiko,pre-commit-ci[bot],1,pallets/flask
mitsuhiko,rduplain,1,pallets/flask
mitsuhiko,s3rvac,1,pallets/flask
mitsuhiko,tullyrankin,1,pallets/flask
mitsuhiko,untitaker,1,pallets/flask
mitsuhiko,vtbassmatt,1,pallets/flask
mitsuhiko,wgwz,1,pallets/flask
mitsuhiko,yuxiaoy1,1,pallets/flask
mjtamlyn,nessita,1,django/django
mjtamlyn,ngnpope,1,django/django
mjtamlyn,ramiro,1,django/django
mjtamlyn,sarahboyce,1,django/django
mjtamlyn,sir-sigurd,1,django/django
mjtamlyn,smithdc1,1,django/django
mjtamlyn,spookylukey,1,django/django
mjtamlyn,timgraham,1,django/django
mjtamlyn,ubernostrum,1,django/django
mroeschke,mzeitlin11,1,pandas-dev/pandas
mroeschke,natmokval,1,pandas-dev/pandas
mroeschke,orbitfold,1,pandas-dev/pandas
mroeschke,phofl,1,pandas-dev/pandas
mroeschke,rhshadrach,1,pandas-dev/pandas
mroeschke,simonjayhawkins,1,pandas-dev/pandas
mroeschke,sinhrks,1,pandas-dev/pandas
mroeschke,toobaz,1,pandas-dev/pandas
mroeschke,topper-123,1,pandas-dev/pandas
mroeschke,tuhinsharma121,1,pandas-dev/pandas
mroeschke,twoertwein,1,pandas-dev/pandas
mroeschke,wesm,1,pandas-dev/pandas
mzeitlin11,natmokval,1,pandas-dev/pandas
mzeitlin11,orbitfold,1,pandas-dev/pandas
mzeitlin11,phofl,1,pandas-dev/pandas
mzeitlin11,rhshadrach,1,pandas-dev/pandas
mzeitlin11,simonjayhawkins,1,pandas-dev/pandas
mzeitlin11,sinhrks,1,pandas-dev/pandas
mzeitlin11,toobaz,1,pandas-dev/pandas
mzeitlin11,topper-123,1,pandas-dev/pandas
mzeitlin11,tuhinsharma121,1,pandas-dev/pandas
mzeitlin11,twoertwein,1,pandas-dev/pandas
mzeitlin11,wesm,1,pandas-dev/pandas
natmokval,orbitfold,1,pandas-dev/pandas
natmokval,phofl,1,pandas-dev/pandas
natmokval,rhshadrach,1,pandas-dev/pandas
natmokval,simonjayhawkins,1,pandas-dev/pandas
natmokval,sinhrks,1,pandas-dev/pandas
natmokval,toobaz,1,pandas-dev/pandas
natmokval,topper-123,1,pandas-dev/pandas
natmokval,tuhinsharma121,1,pandas-dev/pandas
natmokval,twoertwein,1,pandas-dev/pandas
natmokval,wesm,1,pandas-dev/pandas
nessita,ngnpope,1,django/django
nessita,ramiro,1,django/django
nessita,sarahboyce,1,django/django
nessita,sir-sigurd,1,django/django
nessita,smithdc1,1,django/django
nessita,spookylukey,1,django/django
nessita,timgraham,1,django/django
nessita,ubernostrum,1,django/django
ngnpope,ramiro,1,django/django
ngnpope,sarahboyce,1,django/django
ngnpope,sir-sigurd,1,django/django
ngnpope,smithdc1,1,django/django
ngnpope,spookylukey,1,django/django
ngnpope,timgraham,1,django/django
ngnpope,ubernostrum,1,django/django
nilslindemann,pablocm83,1,fastapi/fastapi
nilslindemann,pre-commit-ci[bot],1,fastapi/fastapi
nilslindemann,svlandeg,1,fastapi/fastapi
nilslindemann,tiangolo,1,fastapi/fastapi
nilslindemann,tokusumi,1,fastapi/fastapi
nilslindemann,valentinDruzhinin,1,fastapi/fastapi
nilslindemann,vishnuvskvkl,1,fastapi/fastapi
nilslindemann,waynerv,1,fastapi/fastapi
nilslindemann,xzmeng,1,fastapi/fastapi
nilslindemann,yychanlee,1,fastapi/fastapi
nilslindemann,zhaohan-dong,1,fastapi/fastapi
oddskool,ogrisel,1,scikit-learn/scikit-learn
oddskool,pprett,1,scikit-learn/scikit-learn
oddskool,qinhanmin2014,1,scikit-learn/scikit-learn
oddskool,raghavrv,1,scikit-learn/scikit-learn
oddskool,robertlayton,1,scikit-learn/scikit-learn
oddskool,rth,1,scikit-learn/scikit-learn
oddskool,scikit-learn-bot,1,scikit-learn/scikit-learn
oddskool,thomasjpfan,1,scikit-learn/scikit-learn
oddskool,vene,1,scikit-learn/scikit-learn
oddskool,weilinear,1,scikit-learn/scikit-learn
ogrisel,pprett,1,scikit-learn/scikit-learn
ogrisel,qinhanmin2014,1,scikit-learn/scikit-learn
ogrisel,raghavrv,1,scikit-learn/scikit-learn
ogrisel,robertlayton,1,scikit-learn/scikit-learn
ogrisel,rth,1,scikit-learn/scikit-learn
ogrisel,scikit-learn-bot,1,scikit-learn/scikit-learn
ogrisel,thomasjpfan,1,scikit-learn/scikit-learn
ogrisel,vene,1,scikit-learn/scikit-learn
ogrisel,weilinear,1,scikit-learn/scikit-learn
orbitfold,phofl,1,pandas-dev/pandas
orbitfold,rhshadrach,1,pandas-dev/pandas
orbitfold,simonjayhawkins,1,pandas-dev/pandas
orbitfold,sinhrks,1,pandas-dev/pandas
orbitfold,toobaz,1,pandas-dev/pandas
orbitfold,topper-123,1,pandas-dev/pandas
orbitfold,tuhinsharma121,1,pandas-dev/pandas
orbitfold,twoertwein,1,pandas-dev/pandas
orbitfold,wesm,1,pandas-dev/pandas
pablocm83,pre-commit-ci[bot],1,fastapi/fastapi
pablocm83,svlandeg,1,fastapi/fastapi
pablocm83,tiangolo,1,fastapi/fastapi
pablocm83,tokusumi,1,fastapi/fastapi
pablocm83,valentinDruzhinin,1,fastapi/fastapi
pablocm83,vishnuvskvkl,1,fastapi/fastapi
pablocm83,waynerv,1,fastapi/fastapi
pablocm83,xzmeng,1,fastapi/fastapi
pablocm83,yychanlee,1,fastapi/fastapi
pablocm83,zhaohan-dong,1,fastapi/fastapi
pgjones,plaes,1,pallets/flask
pgjones,pre-commit-ci[bot],1,pallets/flask
pgjones,rduplain,1,pallets/flask
pgjones,s3rvac,1,pallets/flask
pgjones,tullyrankin,1,pallets/flask
pgjones,untitaker,1,pallets/flask
pgjones,vtbassmatt,1,pallets/flask
pgjones,wgwz,1,pallets/flask
pgjones,yuxiaoy1,1,pallets/flask
phofl,rhshadrach,1,pandas-dev/pandas
phofl,simonjayhawkins,1,pandas-dev/pandas
phofl,sinhrks,1,pandas-dev/pandas
phofl,toobaz,1,pandas-dev/pandas
phofl,topper-123,1,pandas-dev/pandas
phofl,tuhinsharma121,1,pandas-dev/pandas
phofl,twoertwein,1,pandas-dev/pandas
phofl,wesm,1,pandas-dev/pandas
plaes,pre-commit-ci[bot],1,pallets/flask
plaes,rduplain,1,pallets/flask
plaes,s3rvac,1,pallets/flask
plaes,tullyrankin,1,pallets/flask
plaes,untitaker,1,pallets/flask
plaes,vtbassmatt,1,pallets/flask
plaes,wgwz,1,pallets/flask
plaes,yuxiaoy1,1,pallets/flask
pprett,qinhanmin2014,1,scikit-learn/scikit-learn
pprett,raghavrv,1,scikit-learn/scikit-learn
pprett,robertlayton,1,scikit-learn/scikit-learn
pprett,rth,1,scikit-learn/scikit-learn
pprett,scikit-learn-bot,1,scikit-learn/scikit-learn
pprett,thomasjpfan,1,scikit-learn/scikit-learn
pprett,vene,1,scikit-learn/scikit-learn
pprett,weilinear,1,scikit-learn/scikit-learn
pre-commit-ci[bot],rduplain,1,pallets/flask
pre-commit-ci[bot],s3rvac,1,pallets/flask
pre-commit-ci[bot],svlandeg,1,fastapi/fastapi
pre-commit-ci[bot],tiangolo,1,fastapi/fastapi
pre-commit-ci[bot],tokusumi,1,fastapi/fastapi
pre-commit-ci[bot],tullyrankin,1,pallets/flask
pre-commit-ci[bot],untitaker,1,pallets/flask
pre-commit-ci[bot],valentinDruzhinin,1,fastapi/fastapi
pre-commit-ci[bot],vishnuvskvkl,1,fastapi/fastapi
pre-commit-ci[bot],vtbassmatt,1,pallets/flask
pre-commit-ci[bot],waynerv,1,fastapi/fastapi
pre-commit-ci[bot],wgwz,1,pallets/flask
pre-commit-ci[bot],xzmeng,1,fastapi/fastapi
pre-commit-ci[bot],yuxiaoy1,1,pallets/flask
pre-commit-ci[bot],yychanlee,1,fastapi/fastapi
pre-commit-ci[bot],zhaohan-dong,1,fastapi/fastapi
qinhanmin2014,raghavrv,1,scikit-learn/scikit-learn
qinhanmin2014,robertlayton,1,scikit-learn/scikit-learn
qinhanmin2014,rth,1,scikit-learn/scikit-learn
qinhanmin2014,scikit-learn-bot,1,scikit-learn/scikit-learn
qinhanmin2014,thomasjpfan,1,scikit-learn/scikit-learn
qinhanmin2014,vene,1,scikit-learn/scikit-learn
qinhanmin2014,weilinear,1,scikit-learn/scikit-learn
raghavrv,robertlayton,1,scikit-learn/scikit-learn
raghavrv,rth,1,scikit-learn/scikit-learn
raghavrv,scikit-learn-bot,1,scikit-learn/scikit-learn
raghavrv,thomasjpfan,1,scikit-learn/scikit-learn
raghavrv,vene,1,scikit-learn/scikit-learn
raghavrv,weilinear,1,scikit-learn/scikit-learn
ramiro,sarahboyce,1,django/django
ramiro,sir-sigurd,1,django/django
ramiro,smithdc1,1,django/django
ramiro,spookylukey,1,django/django
ramiro,timgraham,1,django/django
ramiro,ubernostrum,1,django/django
rduplain,s3rvac,1,pallets/flask
rduplain,tullyrankin,1,pallets/flask
rduplain,untitaker,1,pallets/flask
rduplain,vtbassmatt,1,pallets/flask
rduplain,wgwz,1,pallets/flask
rduplain,yuxiaoy1,1,pallets/flask
rhshadrach,simonjayhawkins,1,pandas-dev/pandas
rhshadrach,sinhrks,1,pandas-dev/pandas
rhshadrach,toobaz,1,pandas-dev/pandas
rhshadrach,topper-123,1,pandas-dev/pandas
rhshadrach,tuhinsharma121,1,pandas-dev/pandas
rhshadrach,twoertwein,1,pandas-dev/pandas
rhshadrach,wesm,1,pandas-dev/pandas
robertlayton,rth,1,scikit-learn/scikit-learn
robertlayton,scikit-learn-bot,1,scikit-learn/scikit-learn
robertlayton,thomasjpfan,1,scikit-learn/scikit-learn
robertlayton,vene,1,scikit-learn/scikit-learn
robertlayton,weilinear,1,scikit-learn/scikit-learn
rth,scikit-learn-bot,1,scikit-learn/scikit-learn
rth,thomasjpfan,1,scikit-learn/scikit-learn
rth,vene,1,scikit-learn/scikit-learn
rth,weilinear,1,scikit-learn/scikit-learn
s3rvac,tullyrankin,1,pallets/flask
s3rvac,untitaker,1,pallets/flask
s3rvac,vtbassmatt,1,pallets/flask
s3rvac,wgwz,1,pallets/flask
s3rvac,yuxiaoy1,1,pallets/flask
sarahboyce,sir-sigurd,1,django/django
sarahboyce,smithdc1,1,django/django
sarahboyce,spookylukey,1,django/django
sarahboyce,timgraham,1,django/django
sarahboyce,ubernostrum,1,django/django
scikit-learn-bot,thomasjpfan,1,scikit-learn/scikit-learn
scikit-learn-bot,vene,1,scikit-learn/scikit-learn
scikit-learn-bot,weilinear,1,scikit-learn/scikit-learn
simonjayhawkins,sinhrks,1,pandas-dev/pandas
simonjayhawkins,toobaz,1,pandas-dev/pandas
simonjayhawkins,topper-123,1,pandas-dev/pandas
simonjayhawkins,tuhinsharma121,1,pandas-dev/pandas
simonjayhawkins,twoertwein,1,pandas-dev/pandas
simonjayhawkins,wesm,1,pandas-dev/pandas
sinhrks,toobaz,1,pandas-dev/pandas
sinhrks,topper-123,1,pandas-dev/pandas
sinhrks,tuhinsharma121,1,pandas-dev/pandas
sinhrks,twoertwein,1,pandas-dev/pandas
sinhrks,wesm,1,pandas-dev/pandas
sir-sigurd,smithdc1,1,django/django
sir-sigurd,spookylukey,1,django/django
sir-sigurd,timgraham,1,django/django
sir-sigurd,ubernostrum,1,django/django
smithdc1,spookylukey,1,django/django
smithdc1,timgraham,1,django/django
smithdc1,ubernostrum,1,django/django
spookylukey,timgraham,1,django/django
spookylukey,ubernostrum,1,django/django
svlandeg,tiangolo,1,fastapi/fastapi
svlandeg,tokusumi,1,fastapi/fastapi
svlandeg,valentinDruzhinin,1,fastapi/fastapi
svlandeg,vishnuvskvkl,1,fastapi/fastapi
svlandeg,waynerv,1,fastapi/fastapi
svlandeg,xzmeng,1,fastapi/fastapi
svlandeg,yychanlee,1,fastapi/fastapi
svlandeg,zhaohan-dong,1,fastapi/fastapi
thomasjpfan,vene,1,scikit-learn/scikit-learn
thomasjpfan,weilinear,1,scikit-learn/scikit-learn
tiangolo,tokusumi,1,fastapi/fastapi
tiangolo,valentinDruzhinin,1,fastapi/fastapi
tiangolo,vishnuvskvkl,1,fastapi/fastapi
tiangolo,waynerv,1,fastapi/fastapi
tiangolo,xzmeng,1,fastapi/fastapi
tiangolo,yychanlee,1,fastapi/fastapi
tiangolo,zhaohan-dong,1,fastapi/fastapi
timgraham,ubernostrum,1,django/django
tokusumi,valentinDruzhinin,1,fastapi/fastapi
tokusumi,vishnuvskvkl,1,fastapi/fastapi
tokusumi,waynerv,1,fastapi/fastapi
tokusumi,xzmeng,1,fastapi/fastapi
tokusumi,yychanlee,1,fastapi/fastapi
tokusumi,zhaohan-dong,1,fastapi/fastapi
toobaz,topper-123,1,pandas-dev/pandas
toobaz,tuhinsharma121,1,pandas-dev/pandas
toobaz,twoertwein,1,pandas-dev/pandas
toobaz,wesm,1,pandas-dev/pandas
topper-123,tuhinsharma121,1,pandas-dev/pandas
topper-123,twoertwein,1,pandas-dev/pandas
topper-123,wesm,1,pandas-dev/pandas
tuhinsharma121,twoertwein,1,pandas-dev/pandas
tuhinsharma121,wesm,1,pandas-dev/pandas
tullyrankin,untitaker,1,pallets/flask
tullyrankin,vtbassmatt,1,pallets/flask
tullyrankin,wgwz,1,pallets/flask
tullyrankin,yuxiaoy1,1,pallets/flask
twoertwein,wesm,1,pandas-dev/pandas
untitaker,vtbassmatt,1,pallets/flask
untitaker,wgwz,1,pallets/flask
untitaker,yuxiaoy1,1,pallets/flask
valentinDruzhinin,vishnuvskvkl,1,fastapi/fastapi
valentinDruzhinin,waynerv,1,fastapi/fastapi
valentinDruzhinin,xzmeng,1,fastapi/fastapi
valentinDruzhinin,yychanlee,1,fastapi/fastapi
valentinDruzhinin,zhaohan-dong,1,fastapi/fastapi
vene,weilinear,1,scikit-learn/scikit-learn
vishnuvskvkl,waynerv,1,fastapi/fastapi
vishnuvskvkl,xzmeng,1,fastapi/fastapi
vishnuvskvkl,yychanlee,1,fastapi/fastapi
vishnuvskvkl,zhaohan-dong,1,fastapi/fastapi
vtbassmatt,wgwz,1,pallets/flask
vtbassmatt,yuxiaoy1,1,pallets/flask
waynerv,xzmeng,1,fastapi/fastapi
waynerv,yychanlee,1,fastapi/fastapi
waynerv,zhaohan-dong,1,fastapi/fastapi
wgwz,yuxiaoy1,1,pallets/flask
xzmeng,yychanlee,1,fastapi/fastapi
xzmeng,zhaohan-dong,1,fastapi/fastapi
yychanlee,zhaohan-dong,1,fastapi/fastapi
